Document,Name,Tag,Year,NER,Date
,Richard M. Nixon,LOCATION,1960.0,second,21 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,South,21 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Latin,21 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Asia,21 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Kennedy,21 Oct 1960
22_1996,Jim Lehrer,PERSON,1996.0,Connecticut,06 Oct 1996
,Jim Lehrer,ORGANIZATION,1996.0,Hour,06 Oct 1996
,Jim Lehrer,LOCATION,1996.0,Bushnell Theatre,06 Oct 1996
,Jim Lehrer,LOCATION,1996.0,Hartford,06 Oct 1996
22_1996,William(Bill) J. Clinton,PERSON,1996.0,assault,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Jim,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,million,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,Elizabeth,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,Robin,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,New York,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,Chicago,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,the future,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,Hartford,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,doctor,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Ollie Manninen,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,a few years,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Frank Carafa,06 Oct 1996
22_1996,William(Bill) J. Clinton,PERSON,1996.0,Medical Leave Law,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Dole,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,"25,000",06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,1993,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Tenth,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Kassebaum-Kennedy,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,2.2 percent,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,four years ago,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Renee Proval,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,40 percent,06 Oct 1996
,Robert J. Dole,NATIONALITY,1996.0,four years ago,06 Oct 1996
,William(Bill) J. Clinton,NATIONALITY,1996.0,Dole,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,the past 44 months,06 Oct 1996
,Jim Lehrer,ORGANIZATION,1996.0,the last few days,06 Oct 1996
22_1996,William(Bill) J. Clinton,PERSON,1996.0,Speaker,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,Gingrich,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,$ 270 billion,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,American Medical,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,Hospital Association,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,Nurses Association,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,Catholic Hospital Association,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,D'Amato,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,ten years,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,Social Security,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,Bob,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,White House,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,ten years,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,1983,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Claude Pepper,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,D'Amato,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,ten years,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,millions of dollars,06 Oct 1996
22_1996,William(Bill) J. Clinton,PERSON,1996.0,Medicaid,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,Nobel,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,nine million,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,last year,06 Oct 1996
,Robert J. Dole,NATIONALITY,1996.0,14 percent,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,five,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,Haiti,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Bosnia,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,one day,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,million,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,$ 265 billion,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,four million,06 Oct 1996
22_1996,William(Bill) J. Clinton,PERSON,1996.0,Speaker,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,tobacco,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,Republican Party,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,Perot,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,five years ago,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,1992,06 Oct 1996
22_1996,William(Bill) J. Clinton,PERSON,1996.0,Speaker,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,Dole,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,Perot,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,drugs,06 Oct 1996
,Jim Lehrer,LOCATION,1996.0,drugs,06 Oct 1996
,William(Bill) J. Clinton,NATIONALITY,1996.0,Jim,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,General,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,83 percent,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,McCaffrey,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Pell Grants,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,czar,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,$ 3 million,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,seven,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,right now,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Florida,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Colorado,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,20 million,06 Oct 1996
,Robert J. Dole,NATIONALITY,1996.0,eight,06 Oct 1996
22_1996,William(Bill) J. Clinton,PERSON,1996.0,Dole,06 Oct 1996
22_1996,William(Bill) J. Clinton,PERSON,1996.0,present,06 Oct 1996
22_1996,William(Bill) J. Clinton,PERSON,1996.0,assault,06 Oct 1996
22_1996,William(Bill) J. Clinton,PERSON,1996.0,two years later,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,assault,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,Dole,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,the states,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,assault,06 Oct 1996
,Jim Lehrer,LOCATION,1996.0,the other day,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,European,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Russia,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,dictator,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Northern,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,terrorism,06 Oct 1996
,William(Bill) J. Clinton,NATIONALITY,1996.0,Russia,06 Oct 1996
,William(Bill) J. Clinton,NATIONALITY,1996.0,Eastern,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,eight hours,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,57,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,next year,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Northern,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,commander,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Northern,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,four years ago,06 Oct 1996
,William(Bill) J. Clinton,NATIONALITY,1996.0,Somalia,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,$ 112 billion,06 Oct 1996
22_1996,William(Bill) J. Clinton,PERSON,1996.0,Kuwait,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Bosnia,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Saddam Hussein,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Kuwait,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Korean,06 Oct 1996
,William(Bill) J. Clinton,NATIONALITY,1996.0,the next six-year,06 Oct 1996
,William(Bill) J. Clinton,NATIONALITY,1996.0,Northern,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,North Korea,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Cuba,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,six,06 Oct 1996
,Jim Lehrer,LOCATION,1996.0,Cuba,06 Oct 1996
22_1996,William(Bill) J. Clinton,PERSON,1996.0,the last four years,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Cuban-American,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Cuba,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Latin,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Central,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,Cuba,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,Fidel Castro,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,this year,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,a year,06 Oct 1996
22_1996,William(Bill) J. Clinton,PERSON,1996.0,$ 900 billion,06 Oct 1996
22_1996,William(Bill) J. Clinton,PERSON,1996.0,once,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,Bob Dole,06 Oct 1996
,William(Bill) J. Clinton,NATIONALITY,1996.0,'82,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,doctor,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,' 93,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,Dole,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Medicaid,06 Oct 1996
22_1996,Jim Lehrer,PERSON,1996.0,Iraq,06 Oct 1996
22_1996,Jim Lehrer,PERSON,1996.0,CLINTON,06 Oct 1996
,Jim Lehrer,ORGANIZATION,1996.0,Saddam Hussein,06 Oct 1996
,Jim Lehrer,LOCATION,1996.0,Kuwait,06 Oct 1996
,Jim Lehrer,LOCATION,1996.0,Kurds,06 Oct 1996
,Jim Lehrer,NATIONALITY,1996.0,once,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,director,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,Turkey,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,Kurds,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,"5,000",06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Guam,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,three days,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Great Britain,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Kurds,06 Oct 1996
22_1996,William(Bill) J. Clinton,PERSON,1996.0,Iraq,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Saddam Hussein,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,Bosnia,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,NAFTA,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Mideast,06 Oct 1996
22_1996,William(Bill) J. Clinton,PERSON,1996.0,Prime Minister,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Middle East,06 Oct 1996
,William(Bill) J. Clinton,NATIONALITY,1996.0,Arab,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,violence,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Dole,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,the future,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,Kenny,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,murder,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,student,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,future,06 Oct 1996
,Jim Lehrer,ORGANIZATION,1996.0,Dole,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,WIC,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,George McGovern,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,Department of Education,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,Carter,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,99.5 percent,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,$ 10 million,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Landale Shakespeare,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Cleveland,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,student,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,"3,000",06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,Cleveland,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Landale Shakespeare,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Pilar Gonzales,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Milwaukee,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,90 percent,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Cleveland,06 Oct 1996
,William(Bill) J. Clinton,RELIGION,1996.0,two years,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,liberal,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,14,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,White House,06 Oct 1996
,Robert J. Dole,NATIONALITY,1996.0,liberal,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,liberal,06 Oct 1996
,William(Bill) J. Clinton,NATIONALITY,1996.0,liberal,06 Oct 1996
,William(Bill) J. Clinton,NATIONALITY,1996.0,assault,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,1994,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,$ 270 billion,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,conservative,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,director,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,George McGovern,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,Democratic Party,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,liberal,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,liberal,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Ronald Cardash,06 Oct 1996
,Robert J. Dole,NATIONALITY,1996.0,Hollywood,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,year,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,liberal,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Arkansas,06 Oct 1996
,William(Bill) J. Clinton,ORGANIZATION,1996.0,D'Amato,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,Jim,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,Jim Lehrer,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,Bush,06 Oct 1996
22_1996,Robert J. Dole,PERSON,1996.0,Bob Dole,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,Social Security,06 Oct 1996
,William(Bill) J. Clinton,NATIONALITY,1996.0,every day,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,2500,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,the future,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,right now,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,days,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Ribicoff,06 Oct 1996
,Robert J. Dole,NATIONALITY,1996.0,June 11th,06 Oct 1996
,Robert J. Dole,ORGANIZATION,1996.0,1990,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,Engler,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,midnight,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,the last four years,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Washington,06 Oct 1996
,William(Bill) J. Clinton,LOCATION,1996.0,Medical Leave Act,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,the future,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,future,06 Oct 1996
,Robert J. Dole,LOCATION,1996.0,www.DoleKemp96.org,06 Oct 1996
,Robert J. Dole,NATIONALITY,1996.0,drugs,06 Oct 1996
10_1984,Dorothy Ridings,PERSON,1984.0,Kentucky,07 Oct 1984
10_1984,Dorothy Ridings,PERSON,1984.0,Democrat,07 Oct 1984
10_1984,Dorothy Ridings,PERSON,1984.0,League,07 Oct 1984
10_1984,Dorothy Ridings,PERSON,1984.0,Scripps-Howard News Service,07 Oct 1984
10_1984,Dorothy Ridings,PERSON,1984.0,60 Minutes,07 Oct 1984
10_1984,Dorothy Ridings,PERSON,1984.0,Baltimore Sun,07 Oct 1984
10_1984,Dorothy Ridings,PERSON,1984.0,fourth,07 Oct 1984
,Dorothy Ridings,ORGANIZATION,1984.0,correspondent,07 Oct 1984
,Dorothy Ridings,ORGANIZATION,1984.0,Barbara Walters,07 Oct 1984
,Dorothy Ridings,LOCATION,1984.0,Kentucky Center for the Arts,07 Oct 1984
,Dorothy Ridings,LOCATION,1984.0,Louisville,07 Oct 1984
10_1984,WALTERS,PERSON,1984.0,4 minutes,07 Oct 1984
10_1984,WALTERS,PERSON,1984.0,James Wieghart,07 Oct 1984
,WIEGHART,NATIONALITY,1984.0,1980,07 Oct 1984
,WIEGHART,ORGANIZATION,1984.0,Mondale,07 Oct 1984
,Walter F. Mondale,NATIONALITY,1984.0,year,07 Oct 1984
,Walter F. Mondale,NATIONALITY,1984.0,2 percent,07 Oct 1984
,Walter F. Mondale,ORGANIZATION,1984.0,4 years,07 Oct 1984
,Walter F. Mondale,ORGANIZATION,1984.0,Social Security,07 Oct 1984
,Walter F. Mondale,NATIONALITY,1984.0,"$ 7,000",07 Oct 1984
,Ronald W. Reagan,ORGANIZATION,1984.0,$ 318 billion,07 Oct 1984
,Ronald W. Reagan,LOCATION,1984.0,the 5 years,07 Oct 1984
,Walter F. Mondale,ORGANIZATION,1984.0,1980,07 Oct 1984
,Walter F. Mondale,ORGANIZATION,1984.0,25 percent,07 Oct 1984
,Walter F. Mondale,ORGANIZATION,1984.0,Social Security,07 Oct 1984
10_1984,WALTERS,PERSON,1984.0,Diane Sawyer,07 Oct 1984
10_1984,SAWYER,PERSON,1984.0,Bush,07 Oct 1984
10_1984,SAWYER,PERSON,1984.0,Reagan,07 Oct 1984
,SAWYER,NATIONALITY,1984.0,Mondale,07 Oct 1984
,Walter F. Mondale,ORGANIZATION,1984.0,CIA,07 Oct 1984
,Walter F. Mondale,LOCATION,1984.0,second,07 Oct 1984
10_1984,SAWYER,PERSON,1984.0,Bush,07 Oct 1984
10_1984,SAWYER,PERSON,1984.0,second,07 Oct 1984
,Ronald W. Reagan,ORGANIZATION,1984.0,I,07 Oct 1984
,Ronald W. Reagan,NATIONALITY,1984.0,25 percent,07 Oct 1984
,SAWYER,LOCATION,1984.0,recently,07 Oct 1984
10_1984,Walter F. Mondale,PERSON,1984.0,once,07 Oct 1984
,Walter F. Mondale,ORGANIZATION,1984.0,the other day,07 Oct 1984
,Walter F. Mondale,ORGANIZATION,1984.0,Social Security,07 Oct 1984
,Walter F. Mondale,ORGANIZATION,1984.0,Buffalo,07 Oct 1984
,Ronald W. Reagan,ORGANIZATION,1984.0,Social Security,07 Oct 1984
,Ronald W. Reagan,ORGANIZATION,1984.0,Carter-Mondale,07 Oct 1984
,Ronald W. Reagan,ORGANIZATION,1984.0,5,07 Oct 1984
,Ronald W. Reagan,ORGANIZATION,1984.0,1982,07 Oct 1984
,Ronald W. Reagan,ORGANIZATION,1984.0,$ 17 billion,07 Oct 1984
10_1984,Ronald W. Reagan,PERSON,1984.0,once,07 Oct 1984
,Ronald W. Reagan,RELIGION,1984.0,Mondale,07 Oct 1984
,BARNES,ORGANIZATION,1984.0,minister,07 Oct 1984
,BARNES,LOCATION,1984.0,Camp,07 Oct 1984
,Ronald W. Reagan,LOCATION,1984.0,minister,07 Oct 1984
,BARNES,RELIGION,1984.0,Mondale,07 Oct 1984
,Walter F. Mondale,LOCATION,1984.0,Earth,07 Oct 1984
,Walter F. Mondale,RELIGION,1984.0,Reagan,07 Oct 1984
,Walter F. Mondale,RELIGION,1984.0,minister,07 Oct 1984
,Walter F. Mondale,NATIONALITY,1984.0,conservative,07 Oct 1984
10_1984,Ronald W. Reagan,PERSON,1984.0,Supreme Court,07 Oct 1984
,Ronald W. Reagan,ORGANIZATION,1984.0,secular,07 Oct 1984
,Ronald W. Reagan,RELIGION,1984.0,attacks,07 Oct 1984
10_1984,WALTERS,PERSON,1984.0,second,07 Oct 1984
10_1984,WALTERS,PERSON,1984.0,Jim Wieghart,07 Oct 1984
10_1984,WIEGHART,PERSON,1984.0,this may,07 Oct 1984
10_1984,WIEGHART,PERSON,1984.0,Democrats,07 Oct 1984
,WIEGHART,ORGANIZATION,1984.0,Mondale,07 Oct 1984
,Walter F. Mondale,LOCATION,1984.0,Europe,07 Oct 1984
,Walter F. Mondale,NATIONALITY,1984.0,year,07 Oct 1984
,Walter F. Mondale,NATIONALITY,1984.0,Japan,07 Oct 1984
,Walter F. Mondale,NATIONALITY,1984.0,Olympics,07 Oct 1984
,WIEGHART,NATIONALITY,1984.0,Mondale,07 Oct 1984
,Walter F. Mondale,ORGANIZATION,1984.0,Social Security,07 Oct 1984
,WIEGHART,LOCATION,1984.0,November 6th,07 Oct 1984
,Ronald W. Reagan,ORGANIZATION,1984.0,6.1 percent,07 Oct 1984
,Ronald W. Reagan,NATIONALITY,1984.0,once,07 Oct 1984
10_1984,Walter F. Mondale,PERSON,1984.0,the year,07 Oct 1984
10_1984,Walter F. Mondale,PERSON,1984.0,John F. Kennedy,07 Oct 1984
10_1984,Walter F. Mondale,PERSON,1984.0,Minnesotans,07 Oct 1984
10_1984,Walter F. Mondale,PERSON,1984.0,Democrats,07 Oct 1984
10_1984,Walter F. Mondale,PERSON,1984.0,Kennedy,07 Oct 1984
10_1984,Walter F. Mondale,PERSON,1984.0,John Kennedy,07 Oct 1984
,Ronald W. Reagan,ORGANIZATION,1984.0,1/2 \ - percent,07 Oct 1984
10_1984,WALTERS,PERSON,1984.0,Diane Sawyer,07 Oct 1984
10_1984,Ronald W. Reagan,PERSON,1984.0,judge,07 Oct 1984
,Ronald W. Reagan,ORGANIZATION,1984.0,weeks,07 Oct 1984
,Ronald W. Reagan,ORGANIZATION,1984.0,California,07 Oct 1984
,Walter F. Mondale,NATIONALITY,1984.0,incest,07 Oct 1984
10_1984,Walter F. Mondale,PERSON,1984.0,judge,07 Oct 1984
,Walter F. Mondale,LOCATION,1984.0,incest,07 Oct 1984
,Walter F. Mondale,NATIONALITY,1984.0,Bush,07 Oct 1984
10_1984,Walter F. Mondale,PERSON,1984.0,"25,000",07 Oct 1984
,Ronald W. Reagan,ORGANIZATION,1984.0,"$ 38,000",07 Oct 1984
10_1984,Ronald W. Reagan,PERSON,1984.0,once,07 Oct 1984
,Walter F. Mondale,ORGANIZATION,1984.0,Carter,07 Oct 1984
,Walter F. Mondale,ORGANIZATION,1984.0,$ 20 billion,07 Oct 1984
,Walter F. Mondale,LOCATION,1984.0,California,07 Oct 1984
,Ronald W. Reagan,ORGANIZATION,1984.0,$ 20 billion,07 Oct 1984
,Ronald W. Reagan,ORGANIZATION,1984.0,the 4 years,07 Oct 1984
10_1984,WALTERS,PERSON,1984.0,Jim,07 Oct 1984
10_1984,WALTERS,PERSON,1984.0,Diane,07 Oct 1984
,WALTERS,ORGANIZATION,1984.0,Jim Wieghart,07 Oct 1984
,WIEGHART,ORGANIZATION,1984.0,million,07 Oct 1984
10_1984,Ronald W. Reagan,PERSON,1984.0,130 percent,07 Oct 1984
,WIEGHART,LOCATION,1984.0,Texas,07 Oct 1984
,WIEGHART,LOCATION,1984.0,Brownsville,07 Oct 1984
,Ronald W. Reagan,LOCATION,1984.0,patriotism,07 Oct 1984
,WIEGHART,LOCATION,1984.0,35 million,07 Oct 1984
10_1984,Walter F. Mondale,PERSON,1984.0,Council of Economic Advisers,07 Oct 1984
,Walter F. Mondale,ORGANIZATION,1984.0,businessman,07 Oct 1984
,Walter F. Mondale,ORGANIZATION,1984.0,chairman,07 Oct 1984
10_1984,WALTERS,PERSON,1984.0,Diane,07 Oct 1984
,Walter F. Mondale,ORGANIZATION,1984.0,$ 263 billion,07 Oct 1984
,Walter F. Mondale,ORGANIZATION,1984.0,Social Security,07 Oct 1984
,Walter F. Mondale,NATIONALITY,1984.0,student,07 Oct 1984
,Walter F. Mondale,NATIONALITY,1984.0,the future,07 Oct 1984
,Ronald W. Reagan,ORGANIZATION,1984.0,villain,07 Oct 1984
,Ronald W. Reagan,ORGANIZATION,1984.0,Social Security,07 Oct 1984
,Ronald W. Reagan,ORGANIZATION,1984.0,general,07 Oct 1984
,Ronald W. Reagan,ORGANIZATION,1984.0,Social Security Trust Fund,07 Oct 1984
10_1984,WALTERS,PERSON,1984.0,Reagan,07 Oct 1984
10_1984,Ronald W. Reagan,PERSON,1984.0,once,07 Oct 1984
,Ronald W. Reagan,LOCATION,1984.0,4 years ago,07 Oct 1984
,Ronald W. Reagan,NATIONALITY,1984.0,Four years ago,07 Oct 1984
,Ronald W. Reagan,NATIONALITY,1984.0,$ 500,07 Oct 1984
10_1984,WALTERS,PERSON,1984.0,Reagan,07 Oct 1984
,Walter F. Mondale,ORGANIZATION,1984.0,assault,07 Oct 1984
,Walter F. Mondale,ORGANIZATION,1984.0,Social Security,07 Oct 1984
,Walter F. Mondale,LOCATION,1984.0,League of Women Voters,07 Oct 1984
,Walter F. Mondale,LOCATION,1984.0,4 years,07 Oct 1984
,Walter F. Mondale,NATIONALITY,1984.0,a trillion dollars,07 Oct 1984
27_2000,MODERATOR,PERSON,2000.0,North Carolina,11 Oct 2000
27_2000,MODERATOR,PERSON,2000.0,Gov.,11 Oct 2000
,MODERATOR,ORGANIZATION,2000.0,Wake Chapel,11 Oct 2000
,MODERATOR,ORGANIZATION,2000.0,Hour,11 Oct 2000
,MODERATOR,ORGANIZATION,2000.0,Al Gore,11 Oct 2000
,MODERATOR,LOCATION,2000.0,Wake Forest University,11 Oct 2000
,MODERATOR,LOCATION,2000.0,90 minutes last week,11 Oct 2000
,MODERATOR,LOCATION,2000.0,Winston-Salem,11 Oct 2000
,MODERATOR,LOCATION,2000.0,George W. Bush,11 Oct 2000
